SPEED,LAT,LONG
1.13,22.574766,75.600075
1.13,22.574764,75.600082
0.96,22.574764,75.600075
0.93,22.574762,75.600075
0.78,22.574759,75.600082
0.78,22.574757,75.600090
0.76,22.574762,75.600121
0.81,22.574764,75.600136
1.31,22.574764,75.600166
1.31,22.574764,75.600166
1.33,22.574764,75.600174
1.39,22.574764,75.600182
1.72,22.574760,75.600182
1.72,22.574760,75.600182
2.07,22.574760,75.600189
1.48,22.574760,75.600182
0.98,22.574760,75.600174
0.98,22.574760,75.600166
0.52,22.574760,75.600159
0.48,22.574760,75.600159
0.41,22.574759,75.600159
0.41,22.574755,75.600159
0.43,22.574751,75.600159
0.44,22.574749,75.600174
0.94,22.574734,75.600204
0.94,22.574732,75.600212
1.15,22.574732,75.600212
1.17,22.574732,75.600220
0.80,22.574741,75.600220
0.80,22.574745,75.600220
0.89,22.574749,75.600220
0.93,22.574753,75.600220
0.89,22.574753,75.600227
0.89,22.574751,75.600235
0.87,22.574757,75.600212
0.80,22.574755,75.600212
0.48,22.574757,75.600189
0.48,22.574755,75.600189
0.46,22.574755,75.600197
0.52,22.574753,75.600197
0.93,22.574745,75.600250
0.93,22.574738,75.600273
2.13,22.574732,75.600319
2.09,22.574728,75.600334
2.02,22.574732,75.600334
2.02,22.574724,75.600365
2.07,22.574720,75.600380
2.07,22.574720,75.600388
2.09,22.574722,75.600388
2.09,22.574724,75.600395
1.98,22.574724,75.600395
1.93,22.574724,75.600395
1.44,22.574726,75.600395
1.44,22.574728,75.600372
0.48,22.574736,75.600357
0.09,22.574741,75.600327
0.28,22.574747,75.600304
0.28,22.574749,75.600288
0.50,22.574751,75.600273
0.52,22.574751,75.600258
1.09,22.574757,75.600212
1.09,22.574757,75.600197
1.22,22.574759,75.600174
1.31,22.574760,75.600151
1.50,22.574764,75.600128
1.50,22.574766,75.600121
1.06,22.574762,75.600121
1.02,22.574762,75.600121
0.96,22.574764,75.600105
0.96,22.574762,75.600113
0.41,22.574764,75.600105
0.46,22.574764,75.600105
0.41,22.574764,75.600105
0.41,22.574764,75.600098
0.22,22.574764,75.600098
0.13,22.574764,75.600098
0.09,22.574766,75.600090
0.09,22.574770,75.600090
0.15,22.574772,75.600082
0.22,22.574776,75.600075
0.39,22.574778,75.600060
0.39,22.574778,75.600060
0.52,22.574780,75.600060
0.56,22.574778,75.600067
0.20,22.574772,75.600067
0.20,22.574766,75.600075
0.24,22.574764,75.600082
0.61,22.574764,75.600067
0.26,22.574764,75.600067
0.26,22.574764,75.600067
0.28,22.574766,75.600067
0.26,22.574766,75.600067
0.20,22.574768,75.600060
0.20,22.574770,75.600052
0.11,22.574772,75.600052
0.09,22.574770,75.600052
0.15,22.574770,75.600044
0.15,22.574768,75.600037
0.24,22.574768,75.600037
0.26,22.574768,75.600037
0.30,22.574768,75.600037
0.30,22.574764,75.600044
0.31,22.574764,75.600052
0.35,22.574764,75.600052
0.70,22.574764,75.600060
0.70,22.574764,75.600060
0.54,22.574764,75.600060
0.61,22.574764,75.600067
1.00,22.574764,75.600075
1.00,22.574762,75.600082
1.04,22.574760,75.600082
1.09,22.574760,75.600082
1.09,22.574757,75.600082
1.09,22.574755,75.600075
1.00,22.574755,75.600075
0.91,22.574755,75.600075
0.57,22.574759,75.600075
0.57,22.574759,75.600075
0.46,22.574757,75.600075
0.50,22.574753,75.600082
0.52,22.574749,75.600098
0.52,22.574747,75.600098
0.61,22.574745,75.600105
0.69,22.574745,75.600105
0.80,22.574743,75.600113
0.80,22.574741,75.600113
0.72,22.574738,75.600121
0.63,22.574738,75.600121
0.61,22.574738,75.600128
0.61,22.574739,75.600128
0.56,22.574739,75.600128
0.56,22.574739,75.600128
0.65,22.574739,75.600128
0.65,22.574743,75.600128
0.81,22.574747,75.600136
0.83,22.574749,75.600128
0.78,22.574749,75.600128
0.78,22.574749,75.600128
0.69,22.574749,75.600128
0.70,22.574747,75.600128
0.65,22.574751,75.600121
0.65,22.574751,75.600113
0.52,22.574753,75.600121
0.52,22.574753,75.600113
0.59,22.574751,75.600113
0.59,22.574751,75.600113
0.57,22.574753,75.600113
0.54,22.574751,75.600105
0.41,22.574753,75.600105
0.41,22.574755,75.600098
0.30,22.574755,75.600098
0.24,22.574760,75.600082
0.13,22.574764,75.600067
0.13,22.574764,75.600067
0.13,22.574760,75.600067
0.17,22.574759,75.600067
0.61,22.574757,75.600075
0.61,22.574757,75.600075
0.39,22.574759,75.600067
0.06,22.574759,75.600052
0.19,22.574760,75.600044
0.19,22.574762,75.600037
0.17,22.574760,75.600029
0.24,22.574762,75.600021
0.30,22.574764,75.600014
0.30,22.574762,75.600014
0.46,22.574760,75.600014
0.46,22.574757,75.600014
0.39,22.574757,75.600006
0.39,22.574760,75.599991
0.98,22.574764,75.599983
1.06,22.574764,75.599968
1.37,22.574770,75.599960
1.37,22.574770,75.599953
1.26,22.574770,75.599945
1.19,22.574768,75.599953
0.72,22.574762,75.599968
0.72,22.574760,75.599968
0.35,22.574759,75.599976
0.26,22.574755,75.599983
0.56,22.574751,75.600006
0.56,22.574751,75.600014
0.56,22.574749,75.600021
0.63,22.574747,75.600029
0.96,22.574743,75.600044
0.96,22.574743,75.600044
1.07,22.574743,75.600052
1.04,22.574745,75.600060
1.13,22.574747,75.600075
1.13,22.574745,75.600082
1.24,22.574745,75.600090
1.33,22.574745,75.600098
1.50,22.574741,75.600121
1.50,22.574743,75.600113
1.48,22.574741,75.600121
1.54,22.574739,75.600136
1.56,22.574741,75.600136
1.56,22.574745,75.600128
1.04,22.574749,75.600121
0.74,22.574751,75.600113
0.63,22.574755,75.600105
0.63,22.574759,75.600090
0.44,22.574760,75.600090
0.31,22.574764,75.600075
0.17,22.574770,75.600060
0.17,22.574770,75.600052
0.20,22.574770,75.600052
0.30,22.574772,75.600052
0.46,22.574772,75.600060
0.46,22.574774,75.600060
0.67,22.574776,75.600052
0.72,22.574776,75.600060
1.06,22.574781,75.600052
1.06,22.574781,75.600052
0.61,22.574781,75.600052
0.48,22.574780,75.600060
0.28,22.574783,75.600060
0.28,22.574783,75.600067
0.15,22.574785,75.600067
0.13,22.574789,75.600060
0.59,22.574800,75.600044
0.59,22.574802,75.600037
0.57,22.574802,75.600037
0.72,22.574814,75.600021
0.83,22.574823,75.600006
0.83,22.574825,75.600006
0.94,22.574827,75.599998
0.96,22.574829,75.600006
1.00,22.574829,75.599991
1.00,22.574829,75.599983
1.00,22.574831,75.599976
1.04,22.574835,75.599968
1.19,22.574839,75.599945
1.19,22.574839,75.599945
1.35,22.574835,75.599945
1.31,22.574829,75.599945
1.02,22.574825,75.599953
1.02,22.574829,75.599945
1.17,22.574831,75.599937
1.48,22.574835,75.599915
1.44,22.574833,75.599922
1.44,22.574833,75.599922
0.89,22.574827,75.599937
0.81,22.574823,75.599953
0.37,22.574821,75.599953
0.37,22.574816,75.599968
0.22,22.574814,75.599983
0.26,22.574814,75.599983
0.26,22.574802,75.600006
0.26,22.574799,75.600014
0.67,22.574797,75.600021
0.78,22.574795,75.600021
0.87,22.574787,75.600037
0.87,22.574783,75.600037
0.94,22.574783,75.600044
0.96,22.574778,75.600052
1.07,22.574776,75.600067
1.07,22.574768,75.600075
1.43,22.574766,75.600075
1.46,22.574762,75.600090
1.28,22.574757,75.600098
1.28,22.574757,75.600090
1.24,22.574759,75.600090
0.94,22.574760,75.600075
0.91,22.574762,75.600067
0.91,22.574762,75.600067
0.69,22.574762,75.600067
0.19,22.574764,75.600044
0.33,22.574776,75.600014
0.33,22.574776,75.600006
0.43,22.574780,75.599991
0.52,22.574780,75.599991
0.83,22.574783,75.599976
0.83,22.574787,75.599960
0.85,22.574789,75.599960
0.85,22.574789,75.599960
0.74,22.574787,75.599968
0.74,22.574783,75.599976
0.26,22.574781,75.599983
0.15,22.574778,75.599991
0.24,22.574774,75.600006
0.24,22.574772,75.600006
0.31,22.574772,75.600006
0.37,22.574772,75.600006
0.35,22.574776,75.599998
0.35,22.574776,75.599991
0.35,22.574778,75.599991
0.35,22.574780,75.599991
0.30,22.574785,75.599976
0.30,22.574791,75.599960
0.61,22.574795,75.599945
0.65,22.574802,75.599930
0.78,22.574810,75.599922
0.78,22.574812,75.599922
0.59,22.574814,75.599930
0.57,22.574816,75.599930
0.43,22.574816,75.599930
0.43,22.574816,75.599945
0.31,22.574816,75.599953
0.28,22.574814,75.599960
0.28,22.574812,75.599968
0.28,22.574812,75.599968
0.35,22.574810,75.599976
0.43,22.574808,75.599983
0.63,22.574808,75.599991
0.63,22.574806,75.599998
1.19,22.574802,75.600014
1.19,22.574802,75.600014
1.67,22.574797,75.600029
1.67,22.574795,75.600037
1.72,22.574791,75.600044
1.80,22.574785,75.600067
1.69,22.574785,75.600075
1.69,22.574785,75.600075
1.59,22.574781,75.600075
1.48,22.574780,75.600082
1.37,22.574781,75.600090
1.37,22.574781,75.600090
1.22,22.574781,75.600098
1.15,22.574781,75.600098
1.07,22.574781,75.600105
1.07,22.574781,75.600105
1.09,22.574780,75.600105
1.11,22.574778,75.600105
1.13,22.574776,75.600121
1.13,22.574772,75.600128
1.15,22.574770,75.600128
1.13,22.574768,75.600136
0.72,22.574774,75.600121
0.72,22.574772,75.600128
0.69,22.574772,75.600128
0.72,22.574772,75.600128
0.72,22.574766,75.600136
0.76,22.574764,75.600136
0.80,22.574764,75.600136
0.80,22.574764,75.600136
0.76,22.574762,75.600136
0.76,22.574762,75.600128
0.24,22.574764,75.600113
0.20,22.574766,75.600098
0.35,22.574772,75.600075
0.35,22.574772,75.600067
0.56,22.574774,75.600067
0.61,22.574776,75.600052
0.74,22.574780,75.600044
0.74,22.574781,75.600029
0.89,22.574785,75.600021
0.96,22.574785,75.600014
1.15,22.574791,75.599998
1.15,22.574791,75.599991
1.04,22.574791,75.599991
1.15,22.574793,75.599976
1.31,22.574795,75.599968
1.31,22.574797,75.599960
1.44,22.574802,75.599953
1.50,22.574802,75.599945
1.48,22.574804,75.599937
1.48,22.574802,75.599937
1.33,22.574802,75.599945
0.87,22.574802,75.599945
0.78,22.574802,75.599945
0.78,22.574800,75.599960
0.39,22.574799,75.599968
0.24,22.574799,75.599983
0.33,22.574795,75.599998
0.33,22.574793,75.600006
0.43,22.574791,75.600014
0.56,22.574791,75.600014
0.70,22.574789,75.600014
0.70,22.574789,75.600014
0.31,22.574791,75.599998
0.26,22.574795,75.599991
0.09,22.574797,75.599983
0.09,22.574799,75.599983
0.11,22.574800,75.599983
0.07,22.574800,75.599983
0.20,22.574795,75.599991
0.20,22.574793,75.599991
0.61,22.574793,75.599991
1.24,22.574787,75.600006
2.37,22.574778,75.600021
2.37,22.574772,75.600037
2.26,22.574768,75.600037
1.96,22.574764,75.600044
1.43,22.574766,75.600037
1.43,22.574764,75.600037
0.93,22.574764,75.600037
0.80,22.574764,75.600029
0.67,22.574766,75.600021
0.67,22.574766,75.600029
1.69,22.574764,75.600037
1.80,22.574762,75.600052
1.70,22.574757,75.600082
1.70,22.574759,75.600075
1.80,22.574759,75.600075
1.72,22.574759,75.600075
1.74,22.574753,75.600098
1.74,22.574751,75.600105
1.80,22.574751,75.600113
1.87,22.574749,75.600121
1.50,22.574751,75.600121
1.50,22.574751,75.600113
0.72,22.574751,75.600113
1.57,22.574759,75.600098
0.37,22.574778,75.600075
0.37,22.574772,75.600067
6.80,22.574757,75.600060
6.89,22.574738,75.600052
22.65,22.574612,75.600082
22.65,22.574545,75.600113
21.82,22.574471,75.600174
19.59,22.574415,75.600166
17.59,22.574327,75.600212
17.59,22.574276,75.600250
13.17,22.574244,75.600288
13.82,22.574211,75.600327
5.13,22.574181,75.600357
5.13,22.574162,75.600372
7.61,22.574142,75.600388
7.28,22.574116,75.600403
8.89,22.574070,75.600441
8.89,22.574039,75.600472
10.41,22.574015,75.600487
0.22,22.574003,75.600502
0.07,22.573999,75.600510
0.07,22.573998,75.600510
0.06,22.573998,75.600517
0.07,22.573998,75.600517
0.09,22.573996,75.600525
0.09,22.573994,75.600548
0.15,22.573996,75.600555
0.26,22.573990,75.600563
3.00,22.573982,75.600586
3.00,22.573980,75.600594
2.26,22.573977,75.600601
2.15,22.573975,75.600609
2.22,22.573967,75.600624
2.22,22.573963,75.600639
2.33,22.573959,75.600647
2.37,22.573957,75.600647
2.04,22.573957,75.600655
2.04,22.573957,75.600655
1.87,22.573956,75.600655
1.80,22.573957,75.600647
1.56,22.573957,75.600639
1.56,22.573959,75.600632
1.11,22.573961,75.600624
1.04,22.573963,75.600632
0.70,22.573969,75.600624
0.70,22.573971,75.600624
0.59,22.573973,75.600616
0.46,22.573975,75.600616
0.33,22.573978,75.600616
0.33,22.573980,75.600609
0.04,22.573982,75.600609
0.06,22.573984,75.600601
0.04,22.573984,75.600594
0.04,22.573986,75.600586
0.06,22.573986,75.600586
0.04,22.573988,75.600586
0.04,22.573988,75.600578
0.04,22.573988,75.600578
0.04,22.573988,75.600578
0.06,22.573988,75.600571
0.06,22.573986,75.600571
0.06,22.573986,75.600571
0.07,22.573986,75.600563
0.09,22.573986,75.600563
0.11,22.573984,75.600571
0.11,22.573984,75.600571
0.09,22.573984,75.600571
0.11,22.573982,75.600571
0.20,22.573980,75.600578
0.20,22.573980,75.600578
0.17,22.573978,75.600586
0.15,22.573977,75.600594
0.07,22.573975,75.600601
0.07,22.573973,75.600601
0.04,22.573973,75.600601
0.02,22.573971,75.600601
0.02,22.573971,75.600594
0.02,22.573971,75.600594
0.04,22.573971,75.600586
0.06,22.573971,75.600578
0.06,22.573971,75.600571
0.06,22.573971,75.600571
0.06,22.573971,75.600571
0.04,22.573971,75.600571
9.43,22.573946,75.600578
9.43,22.573908,75.600594
14.95,22.573872,75.600609
8.74,22.573853,75.600624
9.35,22.573805,75.600655
9.35,22.573778,75.600670
12.37,22.573750,75.600685
12.43,22.573717,75.600700
10.00,22.573662,75.600723
10.00,22.573639,75.600739
12.35,22.573610,75.600754
11.93,22.573582,75.600769
8.54,22.573545,75.600761
8.54,22.573521,75.600769
6.80,22.573486,75.600838
5.72,22.573467,75.600853
0.35,22.573408,75.600960
0.35,22.573324,75.601089
41.65,22.573212,75.601151
42.74,22.573099,75.601219
33.34,22.572891,75.601349
33.34,22.572819,75.601410
20.56,22.572771,75.601448
19.19,22.572733,75.601501
17.17,22.572664,75.601555
17.17,22.572630,75.601578
19.56,22.572586,75.601593
23.63,22.572529,75.601608
23.39,22.572395,75.601616
23.39,22.572340,75.601624
22.21,22.572289,75.601646
23.58,22.572241,75.601685
19.56,22.572153,75.601730
19.56,22.572109,75.601753
24.06,22.572071,75.601791
26.39,22.572035,75.601852
26.63,22.571938,75.601944
26.63,22.571877,75.601967
25.56,22.571817,75.601990
23.35,22.571762,75.602013
18.35,22.571678,75.602043
18.35,22.571650,75.602036
13.89,22.571625,75.602028
11.69,22.571606,75.601982
9.59,22.571581,75.601898
9.59,22.571571,75.601807
13.45,22.571537,75.601784
16.15,22.571501,75.601700
24.59,22.571394,75.601624
24.59,22.571337,75.601555
26.63,22.571278,75.601440
23.65,22.571222,75.601379
20.26,22.571129,75.601303
20.26,22.571079,75.601242
23.09,22.571026,75.601219
23.06,22.570972,75.601204
25.45,22.570850,75.601204
25.45,22.570784,75.601196
27.71,22.570713,75.601196
30.24,22.570637,75.601196
25.04,22.570503,75.601189
25.04,22.570456,75.601181
19.67,22.570406,75.601166
18.11,22.570377,75.601143
19.71,22.570299,75.601059
19.71,22.570267,75.601036
16.59,22.570236,75.601013
15.85,22.570202,75.600998
18.48,22.570120,75.600990
18.48,22.570076,75.600975
16.48,22.570036,75.600967
11.87,22.570000,75.600990
14.20,22.569929,75.600990
14.20,22.569885,75.600983
13.91,22.569851,75.600975
12.26,22.569820,75.600967
7.65,22.569771,75.601013
7.65,22.569744,75.601089
9.15,22.569712,75.601181
9.26,22.569677,75.601227
8.46,22.569633,75.601288
8.46,22.569613,75.601311
7.82,22.569601,75.601318
12.45,22.569580,75.601349
14.04,22.569502,75.601425
14.04,22.569481,75.601433
19.41,22.569441,75.601357
18.69,22.569401,75.601425
13.26,22.569374,75.601479
13.26,22.569374,75.601501
18.98,22.569357,75.601540
18.22,22.569347,75.601570
23.06,22.569258,75.601662
23.06,22.569191,75.601723
18.35,22.569138,75.601753
15.98,22.569084,75.601822
17.06,22.568953,75.601913
17.06,22.568865,75.601990
24.56,22.568783,75.602005
26.85,22.568699,75.601997
15.82,22.568583,75.601952
15.82,22.568541,75.601974
16.06,22.568489,75.601967
19.96,22.568438,75.601898
14.76,22.568348,75.601807
14.76,22.568317,75.601799
10.87,22.568289,75.601807
16.30,22.568245,75.601753
29.47,22.568146,75.601585
29.47,22.568079,75.601486
30.43,22.568005,75.601440
25.65,22.567938,75.601402
17.13,22.567835,75.601318
15.33,22.567797,75.601280
10.63,22.567736,75.601227
10.20,22.567711,75.601219
8.59,22.567686,75.601212
7.09,22.567669,75.601181
7.09,22.567648,75.601143
0.20,22.567642,75.601135
0.13,22.567635,75.601135
0.07,22.567640,75.601089
0.11,22.567644,75.601059
0.15,22.567644,75.601036
0.17,22.567650,75.600998
0.17,22.567656,75.600983
0.13,22.567657,75.600967
0.11,22.567656,75.600967
1.59,22.567656,75.600967
1.59,22.567654,75.600975
0.96,22.567652,75.600990
0.98,22.567652,75.600990
1.02,22.567657,75.600983
1.02,22.567661,75.600975
1.13,22.567663,75.600975
1.13,22.567661,75.600983
0.76,22.567657,75.600983
0.76,22.567657,75.600975
0.93,22.567657,75.600960
1.04,22.567659,75.600945
1.11,22.567663,75.600914
1.11,22.567665,75.600899
1.13,22.567667,75.600883
1.07,22.567667,75.600868
0.94,22.567665,75.600868
0.94,22.567661,75.600868
1.15,22.567657,75.600868
0.83,22.567654,75.600876
2.20,22.567644,75.600876
2.20,22.567631,75.600861
3.98,22.567619,75.600853
0.06,22.567614,75.600845
0.07,22.567614,75.600838
0.07,22.567606,75.600838
0.52,22.567596,75.600838
9.22,22.567575,75.600845
14.09,22.567503,75.600853
14.09,22.567467,75.600861
12.00,22.567434,75.600883
9.89,22.567406,75.600883
6.02,22.567360,75.600899
6.02,22.567343,75.600906
5.54,22.567329,75.600899
0.24,22.567320,75.600906
0.35,22.567310,75.600960
0.35,22.567303,75.600967
0.39,22.567276,75.600983
0.43,22.567270,75.600998
0.41,22.567255,75.601021
0.41,22.567249,75.601028
0.43,22.567257,75.601021
3.19,22.567261,75.601013
2.52,22.567266,75.600983
2.52,22.567265,75.600975
2.11,22.567268,75.600960
2.41,22.567272,75.600960
1.59,22.567261,75.600960
1.59,22.567274,75.600960
2.98,22.567270,75.600967
1.96,22.567266,75.600967
0.06,22.567299,75.600937
0.06,22.567301,75.600937
0.02,22.567301,75.600929
0.06,22.567301,75.600922
0.11,22.567301,75.600899
0.11,22.567303,75.600891
0.06,22.567305,75.600883
0.04,22.567308,75.600876
0.06,22.567314,75.600891
0.06,22.567314,75.600906
0.06,22.567320,75.600906
0.11,22.567326,75.600906
0.07,22.567337,75.600922
0.07,22.567341,75.600922
0.06,22.567341,75.600922
0.04,22.567345,75.600922
0.06,22.567348,75.600922
0.06,22.567350,75.600922
0.06,22.567354,75.600922
0.93,22.567366,75.600922
0.93,22.567387,75.600906
1.35,22.567394,75.600906
1.28,22.567400,75.600899
1.28,22.567404,75.600899
0.80,22.567404,75.600899
0.80,22.567406,75.600899
0.81,22.567406,75.600891
0.85,22.567406,75.600891
0.83,22.567411,75.600891
0.83,22.567415,75.600891
0.69,22.567415,75.600891
0.70,22.567417,75.600868
1.11,22.567419,75.600861
1.11,22.567419,75.600853
1.15,22.567415,75.600853
4.54,22.567389,75.600822
4.83,22.567341,75.600800
4.83,22.567333,75.600807
0.19,22.567333,75.600807
0.13,22.567333,75.600815
0.07,22.567326,75.600822
0.07,22.567324,75.600830
0.04,22.567320,75.600838
0.02,22.567316,75.600845
0.35,22.567291,75.600853
0.35,22.567276,75.600845
4.37,22.567257,75.600845
8.19,22.567247,75.600822
18.09,22.567171,75.600922
18.09,22.567156,75.601013
37.32,22.567154,75.601128
38.15,22.567146,75.601250
36.58,22.567141,75.601509
36.58,22.567129,75.601624
30.54,22.567129,75.601730
20.61,22.567158,75.601891
14.17,22.567158,75.601944
14.17,22.567148,75.601982
8.59,22.567163,75.601997
8.48,22.567181,75.602020
10.54,22.567188,75.602074
10.54,22.567181,75.602119
20.15,22.567173,75.602188
24.52,22.567156,75.602272
34.93,22.567122,75.602478
34.93,22.567123,75.602585
39.41,22.567139,75.602692
39.80,22.567169,75.602791
38.85,22.567301,75.602974
38.85,22.567402,75.602997
40.19,22.567524,75.602982
42.63,22.567644,75.602943
43.30,22.567850,75.602837
43.30,22.567999,75.602753
43.21,22.568146,75.602676
44.02,22.568287,75.602600
47.32,22.568565,75.602501
47.32,22.568701,75.602470
48.19,22.568830,75.602440
47.32,22.568949,75.602425
46.95,22.569189,75.602379
46.95,22.569300,75.602348
45.91,22.569412,75.602325
46.34,22.569527,75.602310
47.36,22.569761,75.602287
47.36,22.569880,75.602280
46.80,22.569996,75.602272
46.91,22.570114,75.602272
41.48,22.570326,75.602272
41.48,22.570421,75.602257
30.58,22.570498,75.602264
33.10,22.570555,75.602325
35.58,22.570667,75.602463
35.58,22.570730,75.602531
36.93,22.570791,75.602608
37.23,22.570858,75.602676
34.34,22.570990,75.602798
34.34,22.571056,75.602852
36.11,22.571144,75.602890
38.76,22.571234,75.602913
39.78,22.571430,75.602936
39.78,22.571527,75.602943
33.56,22.571621,75.602943
33.47,22.571703,75.602951
38.56,22.571878,75.603004
38.56,22.571966,75.603043
39.19,22.572054,75.603081
39.73,22.572140,75.603134
38.58,22.572325,75.603172
38.58,22.572420,75.603165
23.41,22.572495,75.603157
18.37,22.572542,75.603149
25.02,22.572649,75.603111
25.02,22.572708,75.603088
25.28,22.572765,75.603073
22.35,22.572823,75.603043
26.34,22.572939,75.602989
26.34,22.573004,75.602966
29.87,22.573078,75.602959
30.76,22.573153,75.602951
31.91,22.573307,75.602928
31.91,22.573378,75.602875
35.61,22.573446,75.602814
38.00,22.573568,75.602661
34.63,22.573631,75.602585
34.63,22.573704,75.602516
38.69,22.573782,75.602455
41.17,22.573870,75.602402
43.06,22.574026,75.602249
43.06,22.574104,75.602150
46.89,22.574179,75.602043
46.10,22.574249,75.601944
32.60,22.574348,75.601753
32.60,22.574360,75.601685
31.21,22.574369,75.601601
35.10,22.574387,75.601501
39.87,22.574411,75.601295
39.87,22.574432,75.601196
38.28,22.574459,75.601089
41.15,22.574499,75.600975
43.82,22.574631,75.600739
43.82,22.574682,75.600624
39.39,22.574734,75.600525
31.39,22.574770,75.600449
28.43,22.574867,75.600319
28.43,22.574919,75.600273
17.43,22.574957,75.600243
19.13,22.574991,75.600227
15.15,22.575054,75.600174
15.15,22.575108,75.600121
28.82,22.575161,75.600075
29.67,22.575216,75.600021
34.22,22.575329,75.599899
34.22,22.575388,75.599838
41.23,22.575462,75.599762
44.30,22.575556,75.599663
47.95,22.575718,75.599495
47.95,22.575802,75.599419
46.23,22.575886,75.599350
44.45,22.575979,75.599281
43.37,22.576151,75.599136
43.37,22.576242,75.599068
45.84,22.576332,75.598991
46.91,22.576420,75.598923
48.54,22.576622,75.598778
48.54,22.576717,75.598709
38.19,22.576784,75.598656
25.37,22.576834,75.598602
19.52,22.576916,75.598541
19.52,22.576952,75.598518
21.67,22.576992,75.598488
23.41,22.577032,75.598457
28.52,22.577139,75.598373
28.52,22.577183,75.598335
32.43,22.577244,75.598289
34.47,22.577314,75.598236
21.78,22.577423,75.598152
21.78,22.577461,75.598106
16.41,22.577463,75.598084
17.04,22.577457,75.598045
14.63,22.577404,75.597992
14.63,22.577370,75.597992
18.28,22.577326,75.597992
22.19,22.577284,75.597977
27.30,22.577192,75.597984
27.30,22.577137,75.598000
28.09,22.577080,75.598022
28.17,22.577026,75.598038
31.93,22.576912,75.598099
31.93,22.576845,75.598137
33.32,22.576778,75.598183
33.28,22.576702,75.598228
27.39,22.576567,75.598305
27.39,22.576506,75.598343
23.89,22.576433,75.598381
26.80,22.576365,75.598404
21.08,22.576248,75.598465
21.08,22.576206,75.598518
25.97,22.576166,75.598572
27.61,22.576113,75.598633
33.06,22.576004,75.598755
33.06,22.575943,75.598824
33.76,22.575882,75.598900
33.43,22.575825,75.598976
28.32,22.575722,75.599113
28.32,22.575682,75.599167
14.63,22.575663,75.599205
12.33,22.575647,75.599236
12.80,22.575617,75.599297
12.80,22.575590,75.599335
26.58,22.575542,75.599380
29.67,22.575495,75.599434
35.34,22.575377,75.599579
35.34,22.575308,75.599655
33.67,22.575247,75.599724
28.69,22.575190,75.599785
20.28,22.575102,75.599884
20.28,22.575068,75.599922
13.08,22.575037,75.599953
5.78,22.575012,75.599983
7.78,22.574995,75.599991
7.78,22.574976,75.599998
7.59,22.574959,75.599998
8.74,22.574940,75.600006
21.34,22.574862,75.600044
21.34,22.574804,75.600082
30.89,22.574738,75.600128
31.61,22.574667,75.600174
36.21,22.574503,75.600273
36.21,22.574411,75.600327
40.30,22.574314,75.600395
41.91,22.574221,75.600449
38.80,22.574038,75.600540
38.80,22.573940,75.600601
38.71,22.573849,75.600655
39.58,22.573757,75.600700
37.35,22.573572,75.600800
37.35,22.573486,75.600838
35.84,22.573402,75.600883
34.37,22.573311,75.600937
34.39,22.573143,75.600952
34.39,22.573051,75.600952
37.34,22.572958,75.600960
35.30,22.572874,75.600960
23.52,22.572729,75.600975
23.52,22.572693,75.600952
12.06,22.572660,75.600952
11.15,22.572636,75.600952
9.65,22.572590,75.600945
9.65,22.572563,75.600937
13.45,22.572531,75.600945
21.09,22.572481,75.600945
17.50,22.572365,75.600967
17.50,22.572332,75.600967
10.24,22.572311,75.600960
11.13,22.572287,75.600967
14.26,22.572227,75.600998
14.26,22.572197,75.601021
14.76,22.572165,75.601044
14.85,22.572124,75.601059
20.56,22.572058,75.601097
20.56,22.572016,75.601151
22.95,22.571976,75.601181
18.63,22.571924,75.601212
11.74,22.571857,75.601234
11.74,22.571829,75.601257
10.87,22.571802,75.601265
12.87,22.571770,75.601288
8.15,22.571730,75.601311
8.15,22.571711,75.601318
9.28,22.571692,75.601326
10.22,22.571672,75.601326
8.89,22.571638,75.601318
8.89,22.571598,75.601326
16.58,22.571560,75.601303
19.33,22.571514,75.601288
18.59,22.571409,75.601280
18.59,22.571356,75.601273
17.87,22.571310,75.601250
18.33,22.571266,75.601227
20.67,22.571163,75.601189
20.67,22.571110,75.601173
22.41,22.571053,75.601166
19.59,22.570999,75.601181
17.48,22.570911,75.601196
17.48,22.570862,75.601219
20.50,22.570810,75.601219
21.93,22.570763,75.601242
24.19,22.570642,75.601288
24.19,22.570585,75.601334
23.71,22.570528,75.601349
22.46,22.570461,75.601364
24.08,22.570337,75.601364
24.08,22.570297,75.601357
15.50,22.570272,75.601311
16.22,22.570232,75.601288
14.89,22.570168,75.601234
14.89,22.570141,75.601212
11.45,22.570114,75.601189
14.54,22.570080,75.601166
15.41,22.570013,75.601105
15.41,22.569975,75.601089
15.32,22.569939,75.601097
12.13,22.569901,75.601151
11.20,22.569826,75.601196
11.20,22.569796,75.601219
12.39,22.569757,75.601234
13.61,22.569723,75.601242
14.43,22.569664,75.601288
14.43,22.569616,75.601318
15.43,22.569582,75.601326
11.20,22.569546,75.601326
9.56,22.569500,75.601372
9.56,22.569490,75.601387
10.98,22.569481,75.601372
13.24,22.569454,75.601379
18.45,22.569412,75.601479
18.45,22.569389,75.601517
13.80,22.569401,75.601517
13.02,22.569397,75.601555
16.80,22.569326,75.601646
16.80,22.569262,75.601669
23.21,22.569180,75.601723
19.80,22.569067,75.601784
21.15,22.568981,75.601891
21.15,22.568855,75.602020
26.34,22.568766,75.602036
31.00,22.568666,75.602058
21.19,22.568464,75.602097
21.19,22.568419,75.601868
25.52,22.568361,75.601730
